scene,tag,time_ms,control_source,lf_t,lf_r,rf_t,rf_r,lr_t,lr_r,rr_t,rr_r,dm3_online,dm3_err,dm3_rx_count,dm3_pos_deg_x100,dm3_vel_mrad_s,dm3_torque_x100,dm3_tmos,dm3_trotor,dm3_target_deg_x100,stick_x,zdt42_cmd_x10,disc_cmd
slope_sand_demo,LOG,1227851,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1227897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228361,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228412,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228463,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228514,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228565,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228616,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1228667,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
