scene,tag,time_ms,control_source,lf_t,lf_r,rf_t,rf_r,lr_t,lr_r,rr_t,rr_r,dm3_online,dm3_err,dm3_rx_count,dm3_pos_deg_x100,dm3_vel_mrad_s,dm3_torque_x100,dm3_tmos,dm3_trotor,dm3_target_deg_x100,stick_x,zdt42_cmd_x10,disc_cmd
flat_sand_demo,LOG,869678,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,869729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,869780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,869831,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,869882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,869933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,869984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
flat_sand_demo,LOG,870647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0
